1243,100582712	Scot Wooten	Manitoba	Prarie	Corporate,
1244,91967987	Barry Pond	British Columbia	West	Consumer,
1245,47505924	Sara Luxemburg	Yukon	Yukon	Small Business,
1246,92238400	Lisa DeCherney	Ontario	Ontario	Consumer,
1247,64312175	Michelle Ellison	Ontario	Ontario	Small Business,
1248,88337390	Andrew Roberts	Ontario	Ontario	Small Business,
1249,28062620	Michael Granlund	Manitoba	Prarie	Home Office,
1250,85700248	Theone Pippenger	British Columbia	West	Corporate,
1251,66129254	Carlos Daly	Nunavut	Nunavut	Home Office,
1252,14033736	Alan Schoenberger	British Columbia	West	Corporate,
1253,11409165	Jim Karlsson	British Columbia	West	Small Business,
1254,90522445	Evan Henry	Quebec	Quebec	Corporate,
1255,101448325	Jennifer Patt	Newfoundland	Atlantic	Home Office,
1256,98760164	Nathan Cano	British Columbia	West	Consumer,
1257,79708464	Corey Catlett	British Columbia	West	Home Office,
1258,94752834	Karl Brown	Newfoundland	Atlantic	Home Office,
1259,22998376	Richard Bierner	Saskachewan	Prarie	Small Business,
1260,29343671	Emily Grady	British Columbia	West	Home Office,
1261,34037705	Pauline Johnson	New Brunswick	Atlantic	Corporate,
1262,54637428	Cynthia Voltz	Newfoundland	Atlantic	Corporate,
1263,80476389	Muhammed MacIntyre	Nunavut	Nunavut	Small Business,
1264,61800710	Ken Brennan	Ontario	Ontario	Consumer,
1265,87094459	David Kendrick	Nova Scotia	Atlantic	Home Office,
1266,69737688	Darren Budd	Quebec	Quebec	Corporate,
1267,20864775	Cindy Stewart	Yukon	Yukon	Consumer,
1268,35264587	Craig Yedwab	Newfoundland	Atlantic	Corporate,
1269,17118153	Vivek Grady	Ontario	Ontario	Corporate,
1270,107508523	Jill Fjeld	Yukon	Yukon	Home Office,
1271,41191887	Alyssa Crouse	Alberta	West	Corporate,
1272,43820994	Doug O'Connell	British Columbia	West	Small Business,
1273,66098717	Anthony Johnson	Northwest Territories	Northwest Territories	Small Business,
1274,45730635	Frank Price	Nunavut	Nunavut	Corporate,
1275,97685640	Sara Luxemburg	Yukon	Yukon	Corporate,
1276,109724217	Bradley Drucker	Quebec	Quebec	Small Business,
1277,34725205	Beth Thompson	Prince Edward Island	Atlantic	Corporate,
1278,25162682	Sam Zeldin	Ontario	Ontario	Small Business,
1279,20434205	Raymond Fair	Ontario	Ontario	Small Business,
1280,55544129	Penelope Sewall	Alberta	West	Home Office,
1281,97606910	Daniel Lacy	Quebec	Quebec	Small Business,
1282,74561513	Georgia Rosenberg	Alberta	West	Consumer,
1283,31234599	Brendan Dodson	Prince Edward Island	Atlantic	Corporate,
1284,94607246	Pete Kriz	British Columbia	West	Corporate,
1285,100045626	Tom Ashbrook	Yukon	Yukon	Home Office,
1286,9854609	Julia West	Northwest Territories	Northwest Territories	Corporate,
1287,15836964	Jennifer Ferguson	Quebec	Quebec	Corporate,
1288,24482846	Quincy Jones	New Brunswick	Atlantic	Corporate,
1289,40929835	Eugene Moren	British Columbia	West	Home Office,
1290,62950076	Michael Nguyen	Ontario	Ontario	Small Business,
1291,97800678	Ashley Jarboe	Saskachewan	Prarie	Small Business,
1292,58302349	Pete Takahito	Quebec	Quebec	Corporate,
1293,50169727	Tracy Hopkins	Saskachewan	Prarie	Small Business,
1294,80914914	Anthony Johnson	British Columbia	West	Small Business,
1295,4510648	Anne McFarland	British Columbia	West	Consumer,
1296,107249296	Helen Wasserman	Quebec	Quebec	Corporate,
1297,17356345	Tom Prescott	Yukon	Yukon	Small Business,
1298,40876754	Julia West	Prince Edward Island	Atlantic	Consumer,
1299,88719131	Brian Moss	Saskachewan	Prarie	Corporate,
1300,90358264	Michael Kennedy	Ontario	Ontario	Corporate,
1301,68444699	Jim Karlsson	Ontario	Ontario	Small Business,
1302,34402979	Denise Monton	Manitoba	Prarie	Home Office,
1303,14331565	Doug O'Connell	Ontario	Ontario	Small Business,
1304,97244956	Doug Bickford	Prince Edward Island	Atlantic	Corporate,
1305,32444392	Helen Andreada	Yukon	Yukon	Corporate,
1306,22237665	Bill Shonely	Nova Scotia	Atlantic	Small Business,
1307,52914743	Cari Schnelling	Northwest Territories	Northwest Territories	Small Business,
1308,29962626	Chris Cortes	British Columbia	West	Consumer,
1309,13012156	Ken Heidel	Saskachewan	Prarie	Corporate,
1310,8881763	Noah Childs	Manitoba	Prarie	Home Office,
1311,39112993	Denny Ordway	British Columbia	West	Small Business,
1312,55332006	Katherine Murray	Ontario	Ontario	Home Office,
1313,64709810	Sanjit Engle	Manitoba	Prarie	Home Office,
1314,30320771	Janet Lee	Saskachewan	Prarie	Consumer,
1315,27896929	Sylvia Foulston	Quebec	Quebec	Corporate,
1316,56693633	Justin Hirsh	British Columbia	West	Consumer,
1317,19473719	Emily Burns	Nova Scotia	Atlantic	Home Office,
1318,32369615	Larry Blacks	Saskachewan	Prarie	Consumer,
1319,48678937	Stewart Carmichael	British Columbia	West	Corporate,
1320,76435482	David Flashing	Nova Scotia	Atlantic	Home Office,
1321,101407390	Paul Lucas	Quebec	Quebec	Corporate,
1322,8933378	Sylvia Foulston	Prince Edward Island	Atlantic	Corporate,
1323,30770816	John Stevenson	Quebec	Quebec	Small Business,
1324,8564207	Dan Campbell	Ontario	Ontario	Small Business,
1325,98224666	Aimee Bixby	New Brunswick	Atlantic	Home Office,
1326,12539879	Sarah Jordon	Manitoba	Prarie	Consumer,
1327,16724484	David Bremer	British Columbia	West	Corporate,
1328,10582134	Tracy Collins	Manitoba	Prarie	Corporate,
1329,87509764	Dorothy Badders	Prince Edward Island	Atlantic	Home Office,
1330,85163678	Rob Haberlin	Ontario	Ontario	Consumer,
1331,57930738	Giulietta Weimer	British Columbia	West	Home Office,
1332,41939918	Alejandro Savely	Ontario	Ontario	Corporate,
1333,48663618	Evan Bailliet	Manitoba	Prarie	Corporate,
1334,31711779	Pierre Wener	Nova Scotia	Atlantic	Home Office,
1335,21424768	Charles Sheldon	Manitoba	Prarie	Corporate,
1336,12263605	Gene McClure	Manitoba	Prarie	Home Office,
1337,82519801	Natalie Webber	Nova Scotia	Atlantic	Corporate,
1338,10166893	Benjamin Farhat	Yukon	Yukon	Home Office,
1339,77916927	Bill Eplett	Ontario	Ontario	Corporate,
1340,60748220	Sean Braxton	Manitoba	Prarie	Small Business,
1341,40300751	Dorris Love	Quebec	Quebec	Corporate,
1342,33158318	Tony Chapman	Ontario	Ontario	Consumer,
1343,74145267	Michelle Lonsdale	Northwest Territories	Northwest Territories	Corporate,
1344,19646967	Andy Reiter	Saskachewan	Prarie	Corporate,
1345,39335289	Dorothy Badders	Northwest Territories	Northwest Territories	Home Office,
1346,21255162	Greg Hansen	Ontario	Ontario	Home Office,
1347,89960282	Karen Ferguson	Quebec	Quebec	Home Office,
1348,76333349	Theresa Swint	Manitoba	Prarie	Small Business,
1349,38640449	Chuck Magee	Saskachewan	Prarie	Corporate,
1350,48835684	Bobby Elias	Quebec	Quebec	Small Business,
1351,66362746	Anthony O'Donnell	British Columbia	West	Corporate,
1352,107356343	Muhammed Lee	British Columbia	West	Consumer,
1353,21613461	Julie Kriz	Quebec	Quebec	Corporate,
1354,90155791	Tony Chapman	Nova Scotia	Atlantic	Consumer,
1355,29599945	Hunter Lopez	Nova Scotia	Atlantic	Consumer,
1356,96589436	Shaun Weien	Nova Scotia	Atlantic	Home Office,
1357,13856521	Noel Staavos	British Columbia	West	Home Office,
1358,56607056	Tracy Hopkins	Yukon	Yukon	Small Business,
1359,16438527	Rob Beeghly	Ontario	Ontario	Consumer,
1360,64891803	Amy Cox	Nova Scotia	Atlantic	Small Business,
1361,98104164	Rick Wilson	Alberta	West	Consumer,
1362,24754584	Alyssa Tate	British Columbia	West	Small Business,
1363,47754470	Aaron Hawkins	Ontario	Ontario	Home Office,
1364,71683979	Steve Carroll	British Columbia	West	Consumer,
1365,8347794	Lisa Ryan	Alberta	West	Home Office,
1366,10056208	Khloe Miller	Nova Scotia	Atlantic	Consumer,
1367,43506335	Sung Chung	Alberta	West	Home Office,
1368,65989311	Jack Garza	Nunavut	Nunavut	Corporate,
1369,50274012	Eric Barreto	Nova Scotia	Atlantic	Small Business,
1370,36409723	Troy Staebel	Nova Scotia	Atlantic	Small Business,
1371,59879672	Jim Radford	Nunavut	Nunavut	Corporate,
1372,34211408	Joy Smith	Prince Edward Island	Atlantic	Consumer,
1373,54861644	Yana Sorensen	Newfoundland	Atlantic	Corporate,
1374,40923657	Bruce Stewart	Ontario	Ontario	Corporate,
1375,87328286	Angele Hood	British Columbia	West	Consumer,
1376,82724306	Muhammed Lee	Nova Scotia	Atlantic	Consumer,
1377,93780882	Ionia McGrath	Saskachewan	Prarie	Small Business,
1378,15814455	Toby Grace	Saskachewan	Prarie	Home Office,
1379,53272704	Mike Kennedy	Manitoba	Prarie	Small Business,
1380,51326221	Marc Crier	Manitoba	Prarie	Consumer,
1381,64934778	Paul Gonzalez	Prince Edward Island	Atlantic	Corporate,
1382,67374454	Logan Haushalter	Prince Edward Island	Atlantic	Corporate,
1383,5417421	Doug Bickford	Northwest Territories	Northwest Territories	Small Business,
1384,33483588	Ken Lonsdale	Manitoba	Prarie	Consumer,
1385,47416847	Frank Gastineau	Saskachewan	Prarie	Small Business,
1386,100390992	Dianna Wilson	Quebec	Quebec	Small Business,
1387,7424686	Ionia McGrath	Saskachewan	Prarie	Home Office,
1388,24718220	Steven Ward	Manitoba	Prarie	Consumer,
1389,39591257	Craig Carroll	Alberta	West	Small Business,
1390,15408772	Stefania Perrino	Nova Scotia	Atlantic	Corporate,
1391,19237970	Carlos Soltero	Northwest Territories	Northwest Territories	Consumer,
1392,60200887	Joy Smith	Prince Edward Island	Atlantic	Corporate,
1393,88445957	Annie Thurman	Ontario	Ontario	Consumer,
1394,23852786	Noah Childs	Prince Edward Island	Atlantic	Home Office,
1395,81882214	Eugene Barchas	Northwest Territories	Northwest Territories	Home Office,
1396,71252044	Nathan Mautz	Manitoba	Prarie	Home Office,
1397,96643883	Barry Franz	Newfoundland	Atlantic	Corporate,
1398,8905627	Muhammed Yedwab	Nova Scotia	Atlantic	Consumer,
1399,10565428	Erica Hackney	Alberta	West	Small Business,
1400,61582442	Liz Thompson	Ontario	Ontario	Corporate,
1401,65429002	David Kendrick	British Columbia	West	Home Office,
1402,97894366	Bart Pistole	Quebec	Quebec	Home Office,
1403,69566389	Daniel Raglin	Ontario	Ontario	Corporate,
1404,73163398	Eric Barreto	Newfoundland	Atlantic	Consumer,
1405,67879495	Julia Barnett	Quebec	Quebec	Corporate,
1406,60048038	George Zrebassa	Nova Scotia	Atlantic	Small Business,
1407,77096796	Carlos Meador	Quebec	Quebec	Consumer,
1408,67946772	Jack O'Briant	Nova Scotia	Atlantic	Consumer,
1409,71428407	Benjamin Venier	Quebec	Quebec	Small Business,
1410,30509837	Jennifer Ferguson	Quebec	Quebec	Home Office,
1411,10820132	Dave Brooks	Manitoba	Prarie	Corporate,
1412,81245085	Ann Blume	Nova Scotia	Atlantic	Corporate,
1413,51963363	Michelle Lonsdale	Prince Edward Island	Atlantic	Corporate,
1414,89851873	John Murray	British Columbia	West	Small Business,
1415,15639214	Katrina Bavinger	Ontario	Ontario	Consumer,
1416,52636682	Troy Staebel	Quebec	Quebec	Small Business,
1417,44475905	Deborah Brumfield	Quebec	Quebec	Small Business,
1418,50882136	Barry French	Northwest Territories	Northwest Territories	Consumer,
1419,77821610	Bill Eplett	British Columbia	West	Corporate,
1420,47611253	Astrea Jones	Ontario	Ontario	Corporate,
1421,104516903	Sylvia Foulston	Nova Scotia	Atlantic	Consumer,
1422,15048550	Katrina Bavinger	Ontario	Ontario	Home Office,
1423,100527781	Bryan Mills	Northwest Territories	Northwest Territories	Corporate,
1424,68911769	Corinna Mitchell	Newfoundland	Atlantic	Corporate,
1425,45991563	Sylvia Foulston	Nunavut	Nunavut	Corporate,
1426,29307407	Emily Ducich	Manitoba	Prarie	Consumer,
1427,8520485	Doug Bickford	Ontario	Ontario	Corporate,
1428,44738936	Mike Pelletier	Northwest Territories	Northwest Territories	Small Business,
1429,64261965	Lena Hernandez	British Columbia	West	Home Office,
1430,60006070	Lena Hernandez	Nova Scotia	Atlantic	Home Office,
1431,53512689	Jeremy Ellison	Ontario	Ontario	Small Business,
1432,99851365	Aaron Hawkins	Yukon	Yukon	Home Office,
1433,83966780	Edward Hooks	Nunavut	Nunavut	Consumer,
1434,53855677	Ross DeVincentis	Quebec	Quebec	Corporate,
1435,21051246	Mick Brown	British Columbia	West	Consumer,
1436,75296554	Deborah Brumfield	Manitoba	Prarie	Corporate,
1437,10540824	Dianna Wilson	Ontario	Ontario	Small Business,
1438,91159117	Tony Molinari	Yukon	Yukon	Corporate,
1439,75827252	Hilary Holden	Manitoba	Prarie	Corporate,
1440,23284184	Skye Norling	Nunavut	Nunavut	Home Office,
1441,12299029	Maribeth Schnelling	New Brunswick	Atlantic	Corporate,
1442,6149498	Karl Brown	Nova Scotia	Atlantic	Corporate,
1443,17886187	Susan Vittorini	Ontario	Ontario	Corporate,
1444,23558649	Peter Buhler	British Columbia	West	Consumer,
1445,50465044	Evan Henry	Yukon	Yukon	Corporate,
1446,50320111	Trudy Schmidt	Nova Scotia	Atlantic	Small Business,
1447,7452837	Jennifer Halladay	Ontario	Ontario	Home Office,
1448,45684102	Stefania Perrino	Ontario	Ontario	Corporate,
1449,32001706	Jack O'Briant	Nova Scotia	Atlantic	Home Office,
1450,101365911	Neil Knudson	British Columbia	West	Home Office,
1451,74126979	Allen Armold	British Columbia	West	Home Office,
1452,24078858	Maria Bertelson	Manitoba	Prarie	Corporate,
1453,60780393	Stefania Perrino	Saskachewan	Prarie	Corporate,
1454,61502376	Emily Phan	British Columbia	West	Consumer,
1455,96219608	Roland Black	British Columbia	West	Small Business,
1456,97004664	Chuck Clark	British Columbia	West	Corporate,
1457,29843835	Mike Kennedy	Nova Scotia	Atlantic	Small Business,
1458,33281016	Darren Powers	Alberta	West	Corporate,
1459,83297869	Muhammed Lee	British Columbia	West	Corporate,
1460,71142278	Skye Norling	Northwest Territories	Northwest Territories	Home Office,
1461,70839917	Bradley Drucker	Nova Scotia	Atlantic	Small Business,
1462,36351985	Nicole Brennan	Nova Scotia	Atlantic	Consumer,
1463,24481187	Dennis Bolton	Manitoba	Prarie	Small Business,
1464,82491541	Troy Staebel	Newfoundland	Atlantic	Small Business,
1465,37231359	Corey Roper	Yukon	Yukon	Small Business,
1466,77037253	Bill Tyler	Quebec	Quebec	Consumer,
1467,33133679	Sylvia Foulston	Quebec	Quebec	Home Office,
1468,69488635	Bart Folk	British Columbia	West	Corporate,
1469,54281616	David Flashing	Quebec	Quebec	Home Office,
1470,52336254	Theresa Swint	Quebec	Quebec	Home Office,
1471,47596871	Brendan Murry	Quebec	Quebec	Corporate,
1472,46170980	Sylvia Foulston	Nunavut	Nunavut	Home Office,
1473,52563015	Theone Pippenger	Nova Scotia	Atlantic	Corporate,
1474,6324861	Paul Lucas	Nova Scotia	Atlantic	Corporate,
1475,55087610	Eric Barreto	Quebec	Quebec	Small Business,
1476,64537698	Alan Haines	Quebec	Quebec	Home Office,
1477,91550526	Christina DeMoss	New Brunswick	Atlantic	Home Office,
1478,58724414	Matt Abelman	Manitoba	Prarie	Consumer,
1479,40189087	Ivan Liston	Ontario	Ontario	Consumer,
1480,44667886	Quincy Jones	Yukon	Yukon	Small Business,
1481,45725722	Dianna Wilson	Nova Scotia	Atlantic	Small Business,
1482,27524985	Mark Cousins	Manitoba	Prarie	Home Office,
1483,17604431	Greg Maxwell	Nova Scotia	Atlantic	Home Office,
1484,85580048	Harold Dahlen	Alberta	West	Corporate,
1485,10584324	Christy Brittain	Quebec	Quebec	Consumer,
1486,84184775	Harold Engle	Manitoba	Prarie	Consumer,
1487,36405393	Deborah Brumfield	Nova Scotia	Atlantic	Corporate,
1488,104142658	Arthur Prichep	Ontario	Ontario	Small Business,
1489,36067157	Anne Pryor	Quebec	Quebec	Corporate,
1490,73720984	Kristina Nunn	Nova Scotia	Atlantic	Consumer,
1491,51465599	Benjamin Venier	Ontario	Ontario	Small Business,
1492,96281489	Hallie Redmond	Alberta	West	Home Office,
1493,63248104	Sue Ann Reed	Alberta	West	Consumer,
1494,67448304	Cynthia Delaney	Quebec	Quebec	Home Office,
1495,49065676	Katrina Willman	Ontario	Ontario	Consumer,
1496,33950005	Rick Duston	Ontario	Ontario	Corporate,
1497,50327280	Edward Nazzal	Ontario	Ontario	Small Business,
1498,16132386	Lindsay Castell	Alberta	West	Corporate,
1499,36554514	Kimberly Carter	British Columbia	West	Small Business,
1500,58986820	Mark Cousins	Ontario	Ontario	Home Office,
1501,69473872	Liz Pelletier	Saskachewan	Prarie	Corporate,
1502,50165765	Deanra Eno	Nova Scotia	Atlantic	Corporate,
1503,64966840	Mark Cousins	Manitoba	Prarie	Corporate,
1504,88371652	Ken Heidel	Nova Scotia	Atlantic	Corporate,
1505,51927660	Julia Barnett	Yukon	Yukon	Corporate,
1506,36778322	Kean Thornton	Ontario	Ontario	Corporate,
1507,104919109	Joseph Airdo	Ontario	Ontario	Corporate,
1508,77514197	Bill Tyler	Yukon	Yukon	Consumer,
1509,33619929	Craig Yedwab	Quebec	Quebec	Consumer,
1510,42911135	Aaron Smayling	Manitoba	Prarie	Small Business,
1511,11252896	Jason Gross	Manitoba	Prarie	Small Business,
1512,101231204	Kimberly Carter	British Columbia	West	Home Office,
1513,38268269	Julia West	Northwest Territories	Northwest Territories	Consumer,
1514,100219185	Chad Cunningham	Northwest Territories	Northwest Territories	Small Business,
1515,67791714	Bill Shonely	Quebec	Quebec	Small Business,
1516,12119240	Amy Hunt	Saskachewan	Prarie	Consumer,
1517,99563074	Benjamin Venier	British Columbia	West	Small Business,
1518,70826606	Harold Dahlen	Newfoundland	Atlantic	Consumer,
1519,62925640	Natalie Webber	Newfoundland	Atlantic	Consumer,
1520,93732944	Greg Maxwell	British Columbia	West	Home Office,
1521,77343403	Jennifer Ferguson	Saskachewan	Prarie	Corporate,
1522,40982916	Michael Stewart	Quebec	Quebec	Small Business,
1523,56861570	Michael Stewart	Nova Scotia	Atlantic	Small Business,
1524,89287020	Karen Ferguson	Nova Scotia	Atlantic	Home Office,
1525,37199328	Dennis Bolton	Ontario	Ontario	Small Business,
1526,32396854	Robert Waldorf	Saskachewan	Prarie	Home Office,
1527,94666608	Lauren Leatherbury	British Columbia	West	Home Office,
1528,89313737	Jeremy Lonsdale	Alberta	West	Corporate,
1529,18400683	Maribeth Dona	Quebec	Quebec	Home Office,
1530,7583923	Craig Carroll	Ontario	Ontario	Small Business,
1531,25695577	Sally Hughsby	Ontario	Ontario	Home Office,
1532,87480359	Sandra Flanagan	Ontario	Ontario	Corporate,
1533,83848290	Frank Gastineau	Alberta	West	Small Business,
1534,84793691	Brad Thomas	Yukon	Yukon	Corporate,
1535,98791614	Andy Reiter	Ontario	Ontario	Corporate,
1536,1599613	Tom Prescott	Newfoundland	Atlantic	Small Business,
1537,21295595	Craig Yedwab	Ontario	Ontario	Consumer,
1538,65058193	Don Miller	Nunavut	Nunavut	Home Office,
1539,79874489	Joni Wasserman	Nova Scotia	Atlantic	Consumer,
1540,30988102	Max Engle	Alberta	West	Corporate,
1541,25637113	Ken Heidel	Manitoba	Prarie	Corporate,
1542,70190430	Erica Smith	Ontario	Ontario	Small Business,
1543,53132484	Tim Taslimi	British Columbia	West	Corporate,
1544,93857244	Helen Wasserman	Alberta	West	Home Office,
1545,7602649	Grant Carroll	Ontario	Ontario	Corporate,
1546,78666432	Giulietta Dortch	Ontario	Ontario	Corporate,
1547,103043219	Eleni McCrary	Ontario	Ontario	Corporate,
1548,29364014	David Smith	Nova Scotia	Atlantic	Small Business,
1549,26154365	Sean Wendt	Nova Scotia	Atlantic	Corporate,
1550,16320930	Anthony Garverick	Nova Scotia	Atlantic	Small Business,
1551,24606708	Adrian Hane	Alberta	West	Corporate,
1552,26871677	Cathy Prescott	Alberta	West	Corporate,
1553,23953185	Tracy Poddar	Newfoundland	Atlantic	Corporate,
1554,59819667	Matt Collister	Ontario	Ontario	Home Office,
1555,16637514	Phillip Breyer	Ontario	Ontario	Corporate,
1556,64970238	Kimberly Carter	Quebec	Quebec	Small Business,
1557,99006294	Alyssa Crouse	Alberta	West	Home Office,
1558,73907286	Denny Joy	Ontario	Ontario	Corporate,
1559,96313090	Brian Stugart	Quebec	Quebec	Consumer,
1560,78750599	Bradley Talbott	Nova Scotia	Atlantic	Corporate,
1561,65794635	Carol Triggs	Quebec	Quebec	Corporate,
1562,28204770	Amy Cox	Ontario	Ontario	Home Office,
1563,4926578	Michelle Tran	Quebec	Quebec	Home Office,
1564,28497631	Eric Barreto	Ontario	Ontario	Consumer,
1565,55792985	David Flashing	Nova Scotia	Atlantic	Consumer,
1566,70402918	Deborah Brumfield	Nova Scotia	Atlantic	Small Business,
1567,42923007	Janet Martin	Quebec	Quebec	Corporate,
